URL,Email,Phone
https://seaturtlespacecoast.org/an-update-on-haiti-ocean-project/,No email found,No phone found
https://www.puffinfoundation.org/grantees/cat-fish-ii-a-humanitarian-mission-to-haiti/,No email found,07666-4111
https://www.echocommunity.org/resources/9befd900-7f5b-4488-835f-91b5504846b7,No email found,No phone found
https://www.coris.noaa.gov/portals/navassa.html,No email found,No phone found
https://cites.org/eng/parties/country-profiles/gd,No email found,No phone found
https://www.suny.edu/suny-news/press-releases/september-2017/9-25-17/sustainable-village-in-haiti.html,No email found,No phone found
https://www.worldbank.org/en/programs/africa-program-for-fisheries,No email found,9781464809
https://conferencealerts.co.in/haiti/fisheries,No email found,No phone found
https://www.canada.ca/en/global-affairs/news/2024/03/canada-temporarily-draws-down-rd1-to-essential-personnel-at-its-embassy-in-haiti.html,prncecs@international.gc.ca,+011 (509) 2-812
https://icsf.net/,No email found,24-10-03-02
https://myemail-api.constantcontact.com/Message-from-North-American-Ecology-Group-and-Update-from-Haiti-.html?soid=1113181371813&aid=6vtTuWSk9ac,loiszach3@gmail.com,5664278
https://openknowledge.fao.org/server/api/core/bitstreams/ad0cb83d-c3b6-4166-8cb5-958d0dc6a242/content,No email found,No phone found
https://recfish-pechesportive.dfo-mpo.gc.ca/nrls-sndpp/ump-pmu-eng.cfm,No email found,No phone found
https://www.marinerneptune.com/,order@marinerneptune.com,204-589-5341
https://lnuey.ca/education/treaty-fishery/,No email found,No phone found
https://trade4devnews.enhancedif.org/en/impact-story/despite-extraordinary-challenges-haiti-embraces-trade-it-looks-toward-future,No email found,1587120121
https://ht.usembassy.gov/wp-content/uploads/sites/100/Haiti_Country-Commercial-Guide.pdf,todd.reeves@trade.gov,(954) 323-4315
https://www.goldmanprize.org/recipient/jean-wiener/,No email found,7204982064
https://www.grocentre.is/static/gro/publication/258/document/muriell12prf.pdf,fmurielle@hotmail.com,0001998199
https://www.nationsencyclopedia.com/Americas/Haiti-FISHING.html,No email found,No phone found
https://ht.linkedin.com/in/robert-badio-7250867,No email found,No phone found
https://friendsofzb.org/fish-hatchery-and-ornamental-fish-farm/,No email found,No phone found
https://marinescienceodyssey.org/haiti-marine-conservation/,No email found,6739423962
https://www.grocentre.is/ftp/capacity-development-ftp/organised-activities/countries/ht,No email found,6683687845
https://www.reefcheck.org/haitis-reefs-most-overfished-in-the-world/,No email found,No phone found
https://ar-licensing.s3licensing.com/,No email found,8210004363
https://thebullfishbar.com/,thebullfishkitchen@gmail.com,+18335662998
https://www.frostburg.edu/academics/majorminors/bachelor/bachelor-in-wildlife-and-fisheries.php,No email found,21532-2303
https://idfg.idaho.gov/fish/tag/add,No email found,800-632-5999
https://www.iadb.org/en/news/belize-grow-sustainable-blue-economy-idb-support,No email found,No phone found
https://idfg.idaho.gov/enforcement/tipline,No email found,(800) 632-5999
https://www.maine.gov/ifw/fish-wildlife/community-science-projects/heron-observation-network.html,danielle.dauria@maine.gov,(207) 941-4478
